SampleID	Feature Count	Study_ID	Publication	study_accession	Study_Origin	Gene	Plant_species	Family	Plant	Genotype	Habitat	Condition	instrument_model	library_layout	PlantbyStudy	sample_title	Year	Country	Harvest	Inoculation	Site	Seed_fraction	Microbe_collection	Seed_number	Seed_mass_g	bray1	bray2	pielou_e	jaccard1	jaccard2	observed_otus	shannon
1FD05FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.094733093	-0.011107049	0.507629432	-0.031961024	-0.041015239	80	3.209196769
1FD06MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.111269544	-0.01095986	0.501204593	-0.072548259	0.005900653	73	3.102368497
1FD07FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.101289509	-0.079183318	0.531199933	-0.19779107	-0.036126168	67	3.222306169
1FD08MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.101146875	-0.06682834	0.565387985	-0.205942118	-0.015665081	75	3.521699247
1FD09FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.101575203	-0.041145871	0.555444825	-0.116529351	-0.042147627	56	3.22566524
1FD10MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.105337563	-0.029777714	0.541464224	-0.105091777	-0.009996359	79	3.41327175
1FN01-3FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.092584342	-0.015680659	0.557474822	0.045618737	-0.00047187	54	3.208204886
1FN02MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.09585014	-0.096631632	0.614055369	-0.24735479	0.012348153	56	3.566037467
1FN04MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.102924635	-0.001232996	0.536417959	-0.127752144	0.068966307	66	3.24232156
1FN05FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.103811551	-0.046513119	0.540780842	-0.105918863	-0.025413895	66	3.268692544
1FN06MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.088031086	-0.086411049	0.624504027	-0.221577351	0.062617677	64	3.747024164
1FN08MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.096524397	-0.005428192	0.521845486	-0.086592999	0.037061244	81	3.308422104
1FN10MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.101329229	-0.084095081	0.567542611	-0.222851043	0.026771999	64	3.405255666
1RC01FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.099079412	-0.084019305	0.577662331	-0.212381735	0.006570804	67	3.50415122
1RC02MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.101118792	-0.006896411	0.511820581	-0.035288063	0.009604774	75	3.188037599
1RC03FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.104259704	-0.084009836	0.551785045	-0.281232379	-0.02345805	64	3.310710271
1RC04MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.100522367	-0.080842406	0.591341148	-0.219850673	0.011572924	61	3.507089027
1RC05FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.100676212	-0.071905567	0.542290942	-0.132216782	-0.063626089	85	3.475754648
1RC06MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.103218752	-0.019664485	0.540099317	-0.046635418	0.04715984	72	3.33237228
1RC07FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.107035584	-0.071915184	0.539417407	-0.244666781	-0.028278474	72	3.328164945
1RC08MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.098961141	-0.087201629	0.596225283	-0.209287427	-0.019242572	56	3.462491831
1RC09FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.087443801	-0.008346802	0.520213988	-0.031049656	-0.063624032	94	3.409788805
1RC10MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.099710018	-0.026719146	0.582209951	-0.091156291	0.016473654	73	3.603777456
1RD01FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.099812855	-0.028919762	0.52918069	-0.107297025	0.003341923	72	3.265005172
1RD02MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.103573746	-0.036660741	0.553196914	-0.110720826	0.067418265	73	3.424191845
1RD03FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.100028327	-0.027546929	0.529103368	-0.077676845	-0.061262612	90	3.43486134
1RD04MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.094704837	-0.011974662	0.554592507	-0.022356028	0.065944909	76	3.465053782
1RD05FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.057017876	-0.002419042	0.549570067	0.042708986	-0.006465777	75	3.423172305
1RD06MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.102379951	-0.005691225	0.556337788	-0.133228492	0.090573445	64	3.338026727
1RD07FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.098474511	0.001470366	0.51247561	-0.034123097	-0.019841709	81	3.249018498
1RD08MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.099489726	-0.073614499	0.577500482	-0.163287493	-0.036010042	61	3.42500367
1RD09FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.099997091	-0.07788887	0.576107065	-0.209713417	-0.012613146	62	3.430254561
1RD10MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.108747652	-0.00730243	0.525736175	-0.162458475	0.041095097	71	3.233144525
1RN01FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.089158932	0.076868374	0.384971615	0.002995307	0.063731301	81	2.440662296
1RN02MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.106273653	0.042884171	0.495631006	-0.05089949	0.112309172	53	2.83893498
1RN03FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.099714858	-0.041445587	0.523188278	-0.057450488	-0.077121373	96	3.445175192
1RN04MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.107064709	-0.061671475	0.563704886	-0.194078347	0.022268765	72	3.478016868
1RN05FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.089310131	-0.075673434	0.606851849	-0.092970973	-0.042107023	72	3.744230395
1RN06MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.10491454	-0.024514287	0.559302845	-0.112914065	0.034430611	70	3.428125427
1RN07FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.103863756	-0.08074092	0.593992345	-0.171963012	-0.032849234	52	3.386017553
1RN08MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.109406511	-0.050889135	0.567823145	-0.159256441	0.076594204	57	3.31204995
1RN09FS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Fresh_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.106789559	0.059512241	0.482717231	0.048000112	0.191500332	44	2.635361716
1RN10MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.10802699	0.071040378	0.49137035	-0.02676986	0.061825382	63	2.93705813
2FC01MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.095228107	0.155177648	0.610183701	0.284882411	0.002357167	78	3.835249991
2FC02MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.011702289	0.063483857	0.5796802	0.203875462	0.097779185	68	3.528781676
2FC03MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.010490421	0.196013709	0.583915054	0.2094322	0.09006891	58	3.420563287
2FC04MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.017303692	0.114664003	0.584887946	0.22966418	0.026402659	70	3.584943756
2FC05MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.069666077	0.165287873	0.601360658	0.214783833	0.081325262	63	3.594500987
2FD01MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.10607854	0.06943243	0.612310844	0.242470496	-0.001713427	76	3.825673766
2FD02MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.02421241	0.072497532	0.552245672	0.237994409	0.095160207	60	3.262054767
2FD03MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.073034732	0.076822916	0.607835033	0.247042248	0.052920893	63	3.633200141
2FD04MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.003910238	0.074132993	0.613936492	0.165301179	0.087781631	66	3.710874123
2FD05MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.037900421	0.103417024	0.564817867	0.257923707	0.079868962	64	3.388907199
2FN01MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.090495789	0.141443452	0.613899459	0.253046627	0.03612463	63	3.66944891
2FN02MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.068290023	0.154037416	0.602364139	0.104700521	0.096962066	67	3.653994592
2FN03MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.018613017	0.078954104	0.600137501	0.279247482	0.023163337	63	3.587189833
2FN04MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.036728965	0.056798848	0.563505186	0.160441223	0.060402258	74	3.499059172
2FN05MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.05569788	0.070901934	0.603230414	0.17212622	0.050996461	78	3.791545782
2RC01MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.396719425	0.354739905	0.451066811	0.193179721	0.0485913	61	2.675158781
2RC02MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.266795283	0.318881973	0.52230005	0.179388106	0.151214958	47	2.901162033
2RC03MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.400704398	0.37974639	0.474512462	0.233388641	0.037091519	54	2.730765838
2RC04MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.509765611	0.35924017	0.526664829	0.321534219	0.033856108	44	2.875290619
2RC05MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Control	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.449991216	0.367660093	0.503947694	0.244732421	0.14471819	37	2.62529201
2RD01MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.055650897	0.068526509	0.583397704	0.10251817	0.097226743	50	3.292612744
2RD02MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.078705254	0.06127641	0.548093467	0.119443333	0.094511008	61	3.250598387
2RD03MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.05374819	0.076711059	0.562200811	0.204559128	0.103130302	60	3.320858682
2RD04MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.047577243	0.088969832	0.515271497	0.168714398	0.067647395	52	2.937274107
2RD05MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Drought	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.049012152	0.063139394	0.536360962	0.219317767	0.143311047	45	2.94561561
2RN01MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.025380521	0.038908728	0.550122481	0.164056926	0.010734553	61	3.262631938
2RN02MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.063309403	0.076013746	0.500801671	0.147931444	0.066848958	51	2.840760092
2RN03MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.091625311	0.100898199	0.552407466	0.156814924	0.122900233	42	2.978756405
2RN04MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		0.048224903	0.095219323	0.529066119	0.226338331	0.061773305	62	3.150163531
2RN05MS	2883	Barret_M_2020	Unpublished	None	IRHS	ITS1	Phaseolus vulgaris	Fabaceae	Bean	Red_Hawk	Seed	Excess_Nutrient	Illumina MiSeq	PAIRED	Bean--Barret_M_2020	Mature_Seed	2020	France	Manual	None	Greenhouse	Total	Soaking	5		-0.124860506	0.066662839	0.703668935	0.218739841	0.009334615	103	4.705082703
S01-H0	6553	Barret_M_2015	Barret et al 2015 AEM	PRJEB6729	IRHS	ITS1	Brassica oleracea var capitata	Brassicaceae	Cabbage	Guardian	Seed		Illumina MiSeq	PAIRED	Cabbage--Barret_M_2015		2004	Chile	Mechanical	None	Field	Total	Soaking	1000		-0.237960059	0.012189527	0.635696721	-0.194547607	-0.107819	153	4.613497656
S01-H24	6553	Barret_M_2015	Barret et al 2015 AEM	PRJEB6729	IRHS	ITS1	Brassica oleracea var capitata	Brassicaceae	Cabbage	Guardian	Germinating		Illumina MiSeq	PAIRED	Cabbage--Barret_M_2015		2004	Chile	Mechanical	None	Lab	Total	Soaking	200		-0.165559877	0.047294872	0.754661837	-0.016206792	-0.02125459	99	5.002922446
